costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,naics,dlc,dltt,prc,ni,oiadp,revt,sale,csho,emp
A,USD,STD,INDL,C,013341,2024-12-31,PROGRESSIVE CORP-OHIO,PGR,524126,0.0000,7089.0000,,8480.0000,10992.0000,75343.0000,75343.0000,585.8000,66.3080
A,USD,STD,INDL,C,013714,2014-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,636.0000,6510.0000,,2959.0000,2974.0000,13806.0000,13806.0000,507.0000,22.9400
A,USD,STD,INDL,C,013714,2015-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,222.0000,8226.0000,,1413.0000,2843.0000,13886.0000,13886.0000,463.0000,21.9000
A,USD,STD,INDL,C,013714,2016-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,473.0000,8902.0000,,1261.0000,2861.0000,13166.0000,13166.0000,412.0000,21.2700
A,USD,STD,INDL,C,013714,2017-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,698.0000,9464.0000,,357.0000,2819.0000,13692.0000,13692.0000,383.0000,16.7300
A,USD,STD,INDL,C,013714,2018-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,687.0000,9465.0000,,1960.0000,3048.0000,14514.0000,14514.0000,373.0000,16.7300
A,USD,STD,INDL,C,013714,2019-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,1009.0000,19911.0000,,3308.0000,5108.0000,27812.0000,27812.0000,615.0000,28.5700
A,USD,STD,INDL,C,013714,2020-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,322.0000,21300.0000,,2422.0000,4580.0000,25285.0000,25285.0000,617.0000,26.3400
A,USD,STD,INDL,C,013714,2021-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,336.0000,19296.0000,,4543.0000,4054.0000,28586.0000,28586.0000,648.0000,27.2650
A,USD,STD,INDL,C,013714,2022-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,531.0000,17035.0000,,1104.0000,2898.0000,30154.0000,30154.0000,650.0000,30.3000
A,USD,STD,INDL,C,013714,2023-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,259.0000,15857.0000,,-608.0000,1972.0000,29652.0000,29652.0000,653.0000,26.4000
A,USD,STD,INDL,C,013714,2024-12-31,PARAMOUNT SKYDANCE CORP,PSKY,516120,284.0000,15549.0000,,-6190.0000,2726.0000,29213.0000,29213.0000,671.0000,22.1000
A,USD,STD,INDL,C,014489,2015-01-31,DELL TECHNOLOGIES INC,DELL,334111,,,,,,,,,
A,USD,STD,INDL,C,014489,2016-01-31,DELL TECHNOLOGIES INC,DELL,334111,,,,,,,,,
A,USD,STD,INDL,C,014489,2017-01-31,DELL TECHNOLOGIES INC,DELL,334111,6329.0000,43061.0000,,-1672.0000,-1764.0000,61642.0000,61642.0000,209.0000,138.0000
A,USD,STD,INDL,C,014489,2018-01-31,DELL TECHNOLOGIES INC,DELL,334111,7873.0000,43998.0000,,-3728.0000,-2831.0000,78660.0000,78660.0000,199.0000,145.0000
A,USD,STD,INDL,C,014489,2019-01-31,DELL TECHNOLOGIES INC,DELL,334111,4320.0000,49201.0000,,-2310.0000,749.0000,90621.0000,90621.0000,719.0000,157.0000
A,USD,STD,INDL,C,014489,2020-01-31,DELL TECHNOLOGIES INC,DELL,334111,8169.0000,45679.0000,,4616.0000,3526.0000,92154.0000,92154.0000,743.0000,165.0000
A,USD,STD,INDL,C,014489,2021-01-31,DELL TECHNOLOGIES INC,DELL,334111,6798.0000,43409.0000,,3250.0000,5401.0000,94224.0000,94224.0000,753.0000,158.0000
A,USD,STD,INDL,C,014489,2022-01-31,DELL TECHNOLOGIES INC,DELL,334111,6110.0000,21851.0000,,5563.0000,4932.0000,101197.0000,101197.0000,757.0000,133.0000
A,USD,STD,INDL,C,014489,2023-01-31,DELL TECHNOLOGIES INC,DELL,334111,6833.0000,23645.0000,,2442.0000,6320.0000,102301.0000,102301.0000,716.0000,133.0000
A,USD,STD,INDL,C,014489,2024-01-31,DELL TECHNOLOGIES INC,DELL,334111,7235.0000,19588.0000,,3211.0000,5871.0000,88425.0000,88425.0000,705.0000,120.0000
A,USD,STD,INDL,C,014489,2025-01-31,DELL TECHNOLOGIES INC,DELL,334111,5440.0000,19885.0000,,4592.0000,6930.0000,95567.0000,95567.0000,696.0000,108.0000
A,USD,STD,INDL,C,015247,2014-12-31,VALERO ENERGY CORP,VLO,324110,606.0000,5780.0000,,3630.0000,5902.0000,130844.0000,130844.0000,514.2990,10.0650
A,USD,STD,INDL,C,015247,2015-12-31,VALERO ENERGY CORP,VLO,324110,127.0000,7250.0000,,3990.0000,6358.0000,81824.0000,81824.0000,473.0400,10.1030
A,USD,STD,INDL,C,015247,2016-12-31,VALERO ENERGY CORP,VLO,324110,115.0000,7886.0000,,2289.0000,3628.0000,70166.0000,70166.0000,451.5020,9.9960
A,USD,STD,INDL,C,015247,2017-12-31,VALERO ENERGY CORP,VLO,324110,122.0000,8750.0000,,4065.0000,3660.0000,88407.0000,88407.0000,433.8980,10.0150
A,USD,STD,INDL,C,015247,2018-12-31,VALERO ENERGY CORP,VLO,324110,238.0000,8871.0000,,3122.0000,4429.0000,111407.0000,111407.0000,417.5970,10.2610
A,USD,STD,INDL,C,015247,2019-12-31,VALERO ENERGY CORP,VLO,324110,825.0000,10137.0000,,2422.0000,3843.0000,102729.0000,102729.0000,409.2920,10.2220
A,USD,STD,INDL,C,015247,2020-12-31,VALERO ENERGY CORP,VLO,324110,1008.0000,14839.0000,,-1421.0000,-1355.0000,60115.0000,60115.0000,408.4060,9.9640
A,USD,STD,INDL,C,015247,2021-12-31,VALERO ENERGY CORP,VLO,324110,1579.0000,13546.0000,,930.0000,2709.0000,108332.0000,108332.0000,409.1960,9.8130
A,USD,STD,INDL,C,015247,2022-12-31,VALERO ENERGY CORP,VLO,324110,1420.0000,11302.0000,,11528.0000,15728.0000,171189.0000,171189.0000,372.1290,9.7430
A,USD,STD,INDL,C,015247,2023-12-31,VALERO ENERGY CORP,VLO,324110,1766.0000,10871.0000,,8835.0000,11858.0000,139001.0000,139001.0000,333.3020,9.9080
A,USD,STD,INDL,C,015247,2024-12-31,VALERO ENERGY CORP,VLO,324110,1121.0000,10419.0000,,2770.0000,3784.0000,123974.0000,123974.0000,314.8640,9.9220
A,USD,STD,INDL,C,016101,2014-12-31,ABBVIE INC,ABBV,325414,4446.0000,10565.0000,,1774.0000,5964.0000,19960.0000,19960.0000,1591.3890,26.0000
A,USD,STD,INDL,C,016101,2015-12-31,ABBVIE INC,ABBV,325414,2431.0000,29240.0000,,5144.0000,8817.0000,22859.0000,22859.0000,1609.8930,28.0000
A,USD,STD,INDL,C,016101,2016-12-31,ABBVIE INC,ABBV,325414,402.0000,36440.0000,,5953.0000,10001.0000,25638.0000,25638.0000,1592.5130,30.0000
A,USD,STD,INDL,C,016101,2017-12-31,ABBVIE INC,ABBV,325414,6415.0000,30953.0000,,5309.0000,10714.0000,28216.0000,28216.0000,1592.1310,29.0000
A,USD,STD,INDL,C,016101,2018-12-31,ABBVIE INC,ABBV,325414,5308.0000,35002.0000,,5687.0000,12580.0000,32753.0000,32753.0000,1478.8240,30.0000
A,USD,STD,INDL,C,016101,2019-12-31,ABBVIE INC,ABBV,325414,3862.0000,63226.0000,,7882.0000,13855.0000,33266.0000,33266.0000,1478.9120,30.0000
A,USD,STD,INDL,C,016101,2020-12-31,ABBVIE INC,ABBV,325414,8677.0000,78386.0000,,4616.0000,15898.0000,45784.0000,45784.0000,1765.1330,47.0000
A,USD,STD,INDL,C,016101,2021-12-31,ABBVIE INC,ABBV,325414,12673.0000,64902.0000,,11542.0000,19969.0000,56197.0000,56197.0000,1768.3380,50.0000
A,USD,STD,INDL,C,016101,2022-12-31,ABBVIE INC,ABBV,325414,4302.0000,59889.0000,,11836.0000,22833.0000,58054.0000,58054.0000,1769.1810,50.0000
A,USD,STD,INDL,C,016101,2023-12-31,ABBVIE INC,ABBV,325414,7357.0000,52929.0000,,4863.0000,17409.0000,54318.0000,54318.0000,1765.9410,50.0000
A,USD,STD,INDL,C,016101,2024-12-31,ABBVIE INC,ABBV,325414,6982.0000,61037.0000,,4278.0000,18310.0000,56334.0000,56334.0000,1765.2570,55.0000
A,USD,STD,INDL,C,020779,2015-07-31,CISCO SYSTEMS INC,CSCO,334118,3897.0000,21457.0000,,8981.0000,11457.0000,49161.0000,49161.0000,5085.0000,71.8330
A,USD,STD,INDL,C,020779,2016-07-31,CISCO SYSTEMS INC,CSCO,334118,4160.0000,24483.0000,,10739.0000,12705.0000,49247.0000,49247.0000,5029.0000,73.7000
A,USD,STD,INDL,C,020779,2017-07-31,CISCO SYSTEMS INC,CSCO,334118,7992.0000,25725.0000,,9609.0000,12739.0000,48005.0000,48005.0000,4983.0000,72.9000
A,USD,STD,INDL,C,020779,2018-07-31,CISCO SYSTEMS INC,CSCO,334118,5238.0000,20331.0000,,110.0000,12789.0000,49330.0000,49330.0000,4614.0000,74.2000
A,USD,STD,INDL,C,020779,2019-07-31,CISCO SYSTEMS INC,CSCO,334118,10191.0000,14475.0000,,11621.0000,14171.0000,51904.0000,51904.0000,4250.0000,75.9000
A,USD,STD,INDL,C,020779,2020-07-31,CISCO SYSTEMS INC,CSCO,334118,3346.0000,12239.0000,,11214.0000,14126.0000,49301.0000,49301.0000,4237.0000,77.5000
A,USD,STD,INDL,C,020779,2021-07-31,CISCO SYSTEMS INC,CSCO,334118,2845.0000,9849.0000,,10591.0000,13808.0000,49818.0000,49818.0000,4217.0000,79.5000
A,USD,STD,INDL,C,020779,2022-07-31,CISCO SYSTEMS INC,CSCO,334118,1421.0000,9140.0000,,11812.0000,14116.0000,51557.0000,51557.0000,4110.0000,83.3000
A,USD,STD,INDL,C,020779,2023-07-31,CISCO SYSTEMS INC,CSCO,334118,2046.0000,7365.0000,,12613.0000,15579.0000,56998.0000,56998.0000,4066.0000,84.9000
A,USD,STD,INDL,C,020779,2024-07-31,CISCO SYSTEMS INC,CSCO,334118,11705.0000,20527.0000,,10320.0000,13207.0000,53803.0000,53803.0000,4007.0000,90.4000
A,USD,STD,INDL,C,020779,2025-07-31,CISCO SYSTEMS INC,CSCO,334118,5232.0000,22861.0000,,10453.0000,12871.0000,56654.0000,56654.0000,3960.0000,
A,USD,STD,INDL,C,022260,2014-12-31,HCA HEALTHCARE INC,HCA,622110,338.0000,29307.0000,,1875.0000,5565.0000,36918.0000,36918.0000,420.4780,225.0000
A,USD,STD,INDL,C,022260,2015-12-31,HCA HEALTHCARE INC,HCA,622110,233.0000,30255.0000,,2129.0000,5965.0000,39678.0000,39678.0000,398.7390,233.0000
A,USD,STD,INDL,C,022260,2016-12-31,HCA HEALTHCARE INC,HCA,622110,216.0000,31160.0000,,2890.0000,6198.0000,41490.0000,41490.0000,370.5360,241.0000
A,USD,STD,INDL,C,022260,2017-12-31,HCA HEALTHCARE INC,HCA,622110,200.0000,32858.0000,,2216.0000,6057.0000,43614.0000,43614.0000,350.0920,253.0000
A,USD,STD,INDL,C,022260,2018-12-31,HCA HEALTHCARE INC,HCA,622110,788.0000,32033.0000,,3787.0000,6642.0000,46677.0000,46677.0000,342.8950,262.0000
A,USD,STD,INDL,C,022260,2019-12-31,HCA HEALTHCARE INC,HCA,622110,495.0000,35076.0000,,3505.0000,7218.0000,51336.0000,51336.0000,338.4460,280.0000
A,USD,STD,INDL,C,022260,2020-12-31,HCA HEALTHCARE INC,HCA,622110,588.0000,32468.0000,,3754.0000,7262.0000,51533.0000,51533.0000,339.4260,275.0000
A,USD,STD,INDL,C,022260,2021-12-31,HCA HEALTHCARE INC,HCA,622110,629.0000,36097.0000,,6956.0000,9678.0000,58752.0000,58752.0000,305.4770,284.0000
A,USD,STD,INDL,C,022260,2022-12-31,HCA HEALTHCARE INC,HCA,622110,734.0000,39466.0000,,5643.0000,9053.0000,60233.0000,60233.0000,277.3780,294.0000
A,USD,STD,INDL,C,022260,2023-12-31,HCA HEALTHCARE INC,HCA,622110,2787.0000,39072.0000,,5242.0000,9627.0000,64968.0000,64968.0000,265.5370,310.0000
A,USD,STD,INDL,C,022260,2024-12-31,HCA HEALTHCARE INC,HCA,622110,5041.0000,40196.0000,,5760.0000,10547.0000,70603.0000,70603.0000,249.9810,316.0000
A,USD,STD,INDL,C,024856,2014-12-31,GILEAD SCIENCES INC,GILD,325414,483.0000,11921.0000,,12101.0000,15383.0000,24890.0000,24890.0000,1499.0000,7.0000
A,USD,STD,INDL,C,024856,2015-12-31,GILEAD SCIENCES INC,GILD,325414,983.0000,21195.0000,,18108.0000,22267.0000,32639.0000,32639.0000,1422.0000,8.0000
A,USD,STD,INDL,C,024856,2016-12-31,GILEAD SCIENCES INC,GILD,325414,0.0000,26346.0000,,13501.0000,18465.0000,30390.0000,30390.0000,1310.0000,9.0000
A,USD,STD,INDL,C,024856,2017-12-31,GILEAD SCIENCES INC,GILD,325414,2747.0000,30795.0000,,4628.0000,14448.0000,26107.0000,26107.0000,1308.0000,10.0000
A,USD,STD,INDL,C,024856,2018-12-31,GILEAD SCIENCES INC,GILD,325414,2748.0000,24574.0000,,5455.0000,9065.0000,22127.0000,22127.0000,1282.0000,11.0000
A,USD,STD,INDL,C,024856,2019-12-31,GILEAD SCIENCES INC,GILD,325414,2598.0000,22720.0000,,5386.0000,5087.0000,22449.0000,22449.0000,1266.0000,11.8000
A,USD,STD,INDL,C,024856,2020-12-31,GILEAD SCIENCES INC,GILD,325414,2864.0000,29253.0000,,123.0000,10588.0000,24689.0000,24689.0000,1254.0000,13.6000
A,USD,STD,INDL,C,024856,2021-12-31,GILEAD SCIENCES INC,GILD,325414,1617.0000,25668.0000,,6225.0000,12095.0000,27305.0000,27305.0000,1254.0000,14.4000
A,USD,STD,INDL,C,024856,2022-12-31,GILEAD SCIENCES INC,GILD,325414,2384.0000,23424.0000,,4592.0000,11111.0000,27281.0000,27281.0000,1247.0000,17.0000
A,USD,STD,INDL,C,024856,2023-12-31,GILEAD SCIENCES INC,GILD,325414,1923.0000,23735.0000,,5665.0000,9842.0000,27116.0000,27116.0000,1246.0000,18.0000
A,USD,STD,INDL,C,024856,2024-12-31,GILEAD SCIENCES INC,GILD,325414,1928.0000,25394.0000,,480.0000,10867.0000,28754.0000,28754.0000,1246.0000,17.6000
A,USD,STD,INDL,C,025645,2016-02-29,ALBERTSONS COS INC,ACI,445110,,,,,,,,,
A,USD,STD,INDL,C,025645,2017-02-28,ALBERTSONS COS INC,ACI,445110,,,,,,,,,
A,USD,STD,INDL,C,025645,2018-02-28,ALBERTSONS COS INC,ACI,445110,,,,,,,,,
A,USD,STD,INDL,C,025645,2019-02-28,ALBERTSONS COS INC,ACI,445110,148.8000,10437.6000,,131.1000,808.6000,60534.5000,60534.5000,575.7720,
A,USD,STD,INDL,C,025645,2020-02-29,ALBERTSONS COS INC,ACI,445110,784.5000,13896.1000,,466.4000,989.3000,62455.1000,62455.1000,579.3260,270.0000
A,USD,STD,INDL,C,025645,2021-02-28,ALBERTSONS COS INC,ACI,445110,817.7000,13649.2000,,850.2000,2631.8000,69690.4000,69690.4000,465.5650,300.0000
A,USD,STD,INDL,C,025645,2022-02-28,ALBERTSONS COS INC,ACI,445110,1469.4000,12556.2000,,1619.6000,2488.4000,71887.0000,71887.0000,488.2640,290.0000
A,USD,STD,INDL,C,025645,2023-02-28,ALBERTSONS COS INC,ACI,445110,1740.5000,13220.6000,,1513.5000,2207.9000,77649.7000,77649.7000,569.6680,290.0000
A,USD,STD,INDL,C,025645,2024-02-29,ALBERTSONS COS INC,ACI,445110,962.8000,13276.6000,,1296.0000,2293.4000,79237.7000,79237.7000,576.0480,285.0000
A,USD,STD,INDL,C,025645,2025-02-28,ALBERTSONS COS INC,ACI,445110,763.1000,13419.7000,,958.6000,1896.7000,80390.9000,80390.9000,575.4420,285.0000
A,USD,STD,INDL,C,026156,2015-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,691.0000,15103.0000,,2461.0000,3724.0000,52107.0000,52107.0000,,240.0000
A,USD,STD,INDL,C,026156,2016-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,3532.0000,12608.0000,,3161.0000,3742.0000,50123.0000,50123.0000,1666.3320,195.0000
A,USD,STD,INDL,C,026156,2017-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,3850.0000,10182.0000,,344.0000,1881.0000,28871.0000,28871.0000,1595.1610,66.0000
A,USD,STD,INDL,C,026156,2018-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,2005.0000,10136.0000,,1908.0000,2484.0000,30852.0000,30852.0000,1423.3030,60.0000
A,USD,STD,INDL,C,026156,2019-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,4425.0000,9395.0000,,1049.0000,2484.0000,29135.0000,29135.0000,1294.3690,61.6000
A,USD,STD,INDL,C,026156,2020-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,3943.0000,13084.0000,,-322.0000,1654.0000,26982.0000,26982.0000,1287.0100,59.4000
A,USD,STD,INDL,C,026156,2021-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,3744.0000,10834.0000,,3427.0000,2114.0000,27784.0000,27784.0000,1294.6340,60.4000
A,USD,STD,INDL,C,026156,2022-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,4780.0000,8704.0000,,868.0000,2338.0000,28496.0000,28496.0000,1281.0370,60.2000
A,USD,STD,INDL,C,026156,2023-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,5062.0000,8453.0000,,2025.0000,2442.0000,29135.0000,29135.0000,1282.6300,62.0000
A,USD,STD,INDL,C,026156,2024-10-31,HEWLETT PACKARD ENTERPRISE,HPE,334111,5003.0000,14813.0000,,2579.0000,2486.0000,30127.0000,30127.0000,1297.2580,61.0000
A,USD,STD,FS,C,027914,2014-12-31,HUMANA INC,HUM,621491,0.0000,3825.0000,0.0000,,,48500.0000,,,57.0000
A,USD,STD,INDL,C,027914,2014-12-31,HUMANA INC,HUM,621491,0.0000,3825.0000,,1147.0000,2362.0000,48500.0000,48500.0000,149.6040,57.0000
A,USD,STD,FS,C,027914,2015-12-31,HUMANA INC,HUM,621491,299.0000,3821.0000,0.0000,,,54289.0000,,,50.1000
A,USD,STD,INDL,C,027914,2015-12-31,HUMANA INC,HUM,621491,299.0000,3821.0000,,1276.0000,2370.1000,54289.0000,54289.0000,148.2880,50.1000
A,USD,STD,FS,C,027914,2016-12-31,HUMANA INC,HUM,621491,300.0000,3792.0000,0.0000,,,54962.0000,,,51.6000
A,USD,STD,INDL,C,027914,2016-12-31,HUMANA INC,HUM,621491,300.0000,3792.0000,,614.0000,2398.0000,54932.0000,54932.0000,149.3050,51.6000
A,USD,STD,FS,C,027914,2017-12-31,HUMANA INC,HUM,621491,150.0000,4770.0000,0.0000,,,53767.0000,,,45.9000
A,USD,STD,INDL,C,027914,2017-12-31,HUMANA INC,HUM,621491,150.0000,4770.0000,,2448.0000,3493.0000,53732.0000,53732.0000,137.6790,45.9000
A,USD,STD,FS,C,027914,2018-12-31,HUMANA INC,HUM,621491,1694.0000,4375.0000,0.0000,,,56912.0000,,,41.6000
A,USD,STD,INDL,C,027914,2018-12-31,HUMANA INC,HUM,621491,1694.0000,4375.0000,,1683.0000,3112.0000,56912.0000,56912.0000,135.5670,41.6000
A,USD,STD,FS,C,027914,2019-12-31,HUMANA INC,HUM,621491,815.0000,5299.0000,0.0000,,,65394.0000,,,46.0000
A,USD,STD,INDL,C,027914,2019-12-31,HUMANA INC,HUM,621491,815.0000,5299.0000,,2707.0000,3239.0000,64888.0000,64888.0000,132.1050,46.0000
A,USD,STD,FS,C,027914,2020-12-31,HUMANA INC,HUM,621491,729.0000,6415.0000,0.0000,,,76546.0000,,,48.7000
A,USD,STD,INDL,C,027914,2020-12-31,HUMANA INC,HUM,621491,729.0000,6415.0000,,3367.0000,4608.0000,76546.0000,76546.0000,128.8610,48.7000
A,USD,STD,FS,C,027914,2021-12-31,HUMANA INC,HUM,621491,2138.0000,11087.0000,0.0000,,,83064.0000,,,95.5000
A,USD,STD,INDL,C,027914,2021-12-31,HUMANA INC,HUM,621491,2138.0000,11087.0000,,2933.0000,3276.0000,83064.0000,83064.0000,128.8020,95.5000
A,USD,STD,FS,C,027914,2022-12-31,HUMANA INC,HUM,621491,2244.0000,9490.0000,0.0000,,,92870.0000,,,67.1000
A,USD,STD,INDL,C,027914,2022-12-31,HUMANA INC,HUM,621491,2244.0000,9490.0000,,2806.0000,4378.0000,92870.0000,92870.0000,124.9750,67.1000
A,USD,STD,FS,C,027914,2023-12-31,HUMANA INC,HUM,621491,1592.0000,10657.0000,0.0000,,,106410.0000,,,67.6000
A,USD,STD,INDL,C,027914,2023-12-31,HUMANA INC,HUM,621491,1592.0000,10657.0000,,2489.0000,4597.0000,106410.0000,106410.0000,122.2240,67.6000
A,USD,STD,FS,C,027914,2024-12-31,HUMANA INC,HUM,621491,707.0000,11536.0000,0.0000,,,117761.0000,,,65.6800
A,USD,STD,INDL,C,027914,2024-12-31,HUMANA INC,HUM,621491,707.0000,11536.0000,,1207.0000,3043.0000,117761.0000,117761.0000,120.6420,65.6800
A,USD,STD,INDL,C,028195,2015-08-31,JABIL INC,JBL,334412,323.8330,1346.5580,,284.0190,588.4770,17899.1960,17899.1960,192.0680,161.0000
A,USD,STD,INDL,C,028195,2016-08-31,JABIL INC,JBL,334412,45.8100,2074.0120,,254.0950,534.2020,18353.0860,18353.0860,186.9980,138.0000
A,USD,STD,INDL,C,028195,2017-08-31,JABIL INC,JBL,334412,445.4980,1632.5920,,129.0900,572.7370,19063.1210,19063.1210,177.7280,170.0000
A,USD,STD,INDL,C,028195,2018-08-31,JABIL INC,JBL,334412,25.1970,2493.5020,,86.3300,579.0550,22095.4160,22095.4160,164.5880,199.0000
A,USD,STD,INDL,C,028195,2019-08-31,JABIL INC,JBL,334412,375.1810,2121.2840,,287.1110,779.9670,25282.3200,25282.3200,153.5200,200.0000
A,USD,STD,INDL,C,028195,2020-08-31,JABIL INC,JBL,334412,168.3820,3141.0700,,53.9120,830.4990,27266.4380,27266.4380,150.3300,240.0000
A,USD,STD,INDL,C,028195,2021-08-31,JABIL INC,JBL,334412,204.0000,3434.0000,,696.0000,1069.0000,29285.0000,29285.0000,144.4960,238.0000
A,USD,STD,INDL,C,028195,2022-08-31,JABIL INC,JBL,334412,539.0000,3190.0000,,996.0000,1411.0000,33478.0000,33478.0000,135.4940,250.0000
A,USD,STD,INDL,C,028195,2023-08-31,JABIL INC,JBL,334412,178.0000,3356.0000,,818.0000,1594.0000,34702.0000,34702.0000,131.2940,236.0000
A,USD,STD,INDL,C,028195,2024-08-31,JABIL INC,JBL,334412,212.0000,3399.0000,,1388.0000,1437.0000,28883.0000,28883.0000,113.7440,138.0000
A,USD,STD,FS,C,028349,2014-12-31,ALLSTATE CORP,ALL,524126,6.0000,5199.0000,0.0000,,,35326.0000,,,40.2000
A,USD,STD,INDL,C,028349,2014-12-31,ALLSTATE CORP,ALL,524126,6.0000,5199.0000,,2850.0000,4238.0000,34826.0000,34826.0000,418.0000,40.2000
A,USD,STD,FS,C,028349,2015-12-31,ALLSTATE CORP,ALL,524126,5.0000,5124.0000,0.0000,,,35806.0000,,,41.6000
A,USD,STD,INDL,C,028349,2015-12-31,ALLSTATE CORP,ALL,524126,5.0000,5124.0000,,2171.0000,3283.0000,35326.0000,35326.0000,381.0000,41.6000
A,USD,STD,FS,C,028349,2016-12-31,ALLSTATE CORP,ALL,524126,0.0000,6347.0000,0.0000,,,36710.0000,,,43.5000
A,USD,STD,INDL,C,028349,2016-12-31,ALLSTATE CORP,ALL,524126,0.0000,6347.0000,,1877.0000,2668.0000,36128.0000,36128.0000,366.0000,43.5000
A,USD,STD,FS,C,028349,2017-12-31,ALLSTATE CORP,ALL,524126,176.0000,6174.0000,0.0000,,,38756.0000,,,42.9000
A,USD,STD,INDL,C,028349,2017-12-31,ALLSTATE CORP,ALL,524126,176.0000,6174.0000,,3189.0000,3972.0000,37834.0000,37834.0000,354.6910,42.9000
A,USD,STD,FS,C,028349,2018-12-31,ALLSTATE CORP,ALL,524126,317.0000,6134.0000,0.0000,,,40095.0000,,,45.7000
A,USD,STD,INDL,C,028349,2018-12-31,ALLSTATE CORP,ALL,524126,317.0000,6134.0000,,2252.0000,2874.0000,39364.0000,39364.0000,331.9090,45.7000
A,USD,STD,FS,C,028349,2019-12-31,ALLSTATE CORP,ALL,524126,,7217.0000,0.0000,,,44958.0000,,,46.2900
A,USD,STD,INDL,C,028349,2019-12-31,ALLSTATE CORP,ALL,524126,0.0000,7217.0000,,4847.0000,6671.0000,44675.0000,44675.0000,318.7910,46.2900
A,USD,STD,FS,C,028349,2020-12-31,ALLSTATE CORP,ALL,524126,250.0000,8086.0000,0.0000,,,45008.0000,,,42.1600
A,USD,STD,INDL,C,028349,2020-12-31,ALLSTATE CORP,ALL,524126,250.0000,8086.0000,,5576.0000,8470.0000,44791.0000,44791.0000,304.1930,42.1600
A,USD,STD,FS,C,028349,2021-12-31,ALLSTATE CORP,ALL,524126,,8441.0000,0.0000,,,50759.0000,,,54.7000
A,USD,STD,INDL,C,028349,2021-12-31,ALLSTATE CORP,ALL,524126,0.0000,8441.0000,,1599.0000,6334.0000,50588.0000,50588.0000,280.5950,54.7000
A,USD,STD,FS,C,028349,2022-12-31,ALLSTATE CORP,ALL,524126,750.0000,7557.0000,0.0000,,,51575.0000,,,54.5000
A,USD,STD,INDL,C,028349,2022-12-31,ALLSTATE CORP,ALL,524126,750.0000,7557.0000,,-1311.0000,-1448.0000,51329.0000,51329.0000,263.4580,54.5000
A,USD,STD,FS,C,028349,2023-12-31,ALLSTATE CORP,ALL,524126,350.0000,7857.0000,0.0000,,,57408.0000,,,53.4000
A,USD,STD,INDL,C,028349,2023-12-31,ALLSTATE CORP,ALL,524126,350.0000,7857.0000,,-188.0000,299.0000,57094.0000,57094.0000,262.4970,53.4000
A,USD,STD,FS,C,028349,2024-12-31,ALLSTATE CORP,ALL,524126,600.0000,7720.0000,0.0000,,,64421.0000,,,55.4000
A,USD,STD,INDL,C,028349,2024-12-31,ALLSTATE CORP,ALL,524126,600.0000,7720.0000,,4667.0000,6185.0000,64106.0000,64106.0000,264.9700,55.4000
A,USD,STD,INDL,C,028787,2015-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,139.2000,1429.6000,,56.5000,160.1000,15270.0000,15270.0000,86.8790,12.0000
A,USD,STD,INDL,C,028787,2016-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,162.0000,1143.1000,,68.3000,213.3000,16104.8000,16104.8000,99.9010,13.0000
A,USD,STD,INDL,C,028787,2017-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,229.9000,1285.9000,,96.3000,230.6000,16761.8000,16761.8000,100.8060,14.0000
A,USD,STD,INDL,C,028787,2018-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,269.2000,1175.8000,,198.7000,276.5000,17619.9000,17619.9000,103.2000,15.0000
A,USD,STD,INDL,C,028787,2019-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,225.2000,1331.8000,,166.8000,295.1000,19548.8000,19548.8000,103.8000,18.0000
A,USD,STD,INDL,C,028787,2020-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,332.7000,2797.4000,,-114.1000,138.3000,23981.7000,23981.7000,131.3000,20.0000
A,USD,STD,INDL,C,028787,2021-06-30,PERFORMANCE FOOD GROUP CO,PFGC,4244,125.7000,2873.5000,,40.7000,253.8000,29203.1000,29203.1000,132.5000,23.0000
