fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,naics,dlc,dltt,emp,oiadp,prc,revt,sale,cshoi,nicon,ninc
IND,A,HIST_STD,INDL,C,282327,2018-03-31,RAJESH EXPORTS LTD,339910,87171.9590,2441.7300,0.3830,18164.1100,0.0000,1876861.0440,1876861.0440,295.26000,12657.87100,
IND,A,HIST_STD,INDL,C,282327,2019-03-31,RAJESH EXPORTS LTD,339910,61984.2560,1254.9950,0.4090,17201.5030,0.0000,1757631.2340,1757631.2340,295.26000,12921.26500,
IND,A,HIST_STD,INDL,C,282327,2020-03-31,RAJESH EXPORTS LTD,339910,12781.4850,0.0000,0.3770,14819.1900,0.0000,1956001.7040,1956001.7040,295.26000,12058.29300,
IND,A,HIST_STD,INDL,C,282327,2021-03-31,RAJESH EXPORTS LTD,339910,10209.6110,0.0000,0.1810,10355.9640,0.0000,2583056.4720,2583056.4720,295.26000,8453.10400,
IND,A,HIST_STD,INDL,C,282327,2022-03-31,RAJESH EXPORTS LTD,339910,8145.9850,0.0000,0.1350,11171.6130,0.0000,2431279.3660,2431279.3660,295.26000,10093.73300,
IND,A,HIST_STD,INDL,C,282327,2023-03-31,RAJESH EXPORTS LTD,339910,7232.9830,0.0000,0.1410,15514.4100,0.0000,3396895.0550,3396895.0550,295.26000,14322.78700,
IND,A,HIST_STD,INDL,C,282327,2024-03-31,RAJESH EXPORTS LTD,339910,6549.7110,0.0000,0.1110,3318.7260,0.0000,2806763.5070,2806763.5070,295.26000,3355.26700,
IND,A,HIST_STD,INDL,C,282327,2025-03-31,RAJESH EXPORTS LTD,339910,9233.4100,,,1217.5300,,4230993.2300,4230993.2300,278.14300,948.70000,
CHN,A,HIST_STD,FS,C,282483,2014-12-31,INDUSTRIAL BANK CO LTD,522110,132897.0000,267232.0000,50.2140,184127.0000,,248143.0000,,19052.33700,47138.00000,
CHN,A,HIST_STD,FS,C,282483,2015-12-31,INDUSTRIAL BANK CO LTD,522110,67700.0000,569729.0000,52.0160,198957.0000,,293345.0000,,19052.33700,50156.00000,
CHN,A,HIST_STD,FS,C,282483,2016-12-31,INDUSTRIAL BANK CO LTD,522110,198000.0000,1012468.0000,56.2360,187369.0000,,281152.0000,,19052.33700,52703.00000,
CHN,A,HIST_STD,FS,C,282483,2017-12-31,INDUSTRIAL BANK CO LTD,522110,245000.0000,1080800.0000,61.6330,228749.0000,,296525.0000,,20774.19100,55718.00000,
CHN,A,HIST_STD,FS,C,282483,2018-12-31,INDUSTRIAL BANK CO LTD,522110,269348.0000,1169254.0000,63.0440,242199.0000,,343870.0000,,20774.19100,59138.00000,
CHN,A,HIST_STD,FS,C,282483,2019-12-31,INDUSTRIAL BANK CO LTD,522110,169801.0000,1284838.0000,60.4550,240590.0000,,346781.0000,,20774.19100,64386.00000,
CHN,A,HIST_STD,FS,C,282483,2020-12-31,INDUSTRIAL BANK CO LTD,522110,292496.0000,1249033.0000,59.6300,236000.0000,,361777.0000,,20774.19100,64077.00000,
CHN,A,HIST_STD,FS,C,282483,2021-12-31,INDUSTRIAL BANK CO LTD,522110,129064.0000,1535236.0000,,264069.0000,,389105.0000,,20774.19100,78420.00000,
CHN,A,HIST_STD,FS,C,282483,2022-12-31,INDUSTRIAL BANK CO LTD,522110,124014.0000,1768804.0000,69.8400,289155.0000,,404075.0000,,20774.25300,87165.00000,
CHN,A,HIST_STD,FS,C,282483,2023-12-31,INDUSTRIAL BANK CO LTD,522110,321319.0000,1790991.0000,66.5690,286073.0000,,412343.0000,,20774.29200,72904.00000,
CHN,A,HIST_STD,FS,C,282483,2024-12-31,INDUSTRIAL BANK CO LTD,522110,105660.0000,1846908.0000,68.7160,282270.0000,,407973.0000,,20774.30800,72993.00000,
CYM,A,HIST_STD,FS,C,284408,2014-12-31,COUNTRY GARDEN HOLDINGS CO,237210,14929.4360,46139.2630,64.8690,21395.9050,,91666.6110,,20244.04800,10229.15900,
CYM,A,HIST_STD,FS,C,284408,2015-12-31,COUNTRY GARDEN HOLDINGS CO,237210,22778.0380,66965.7570,68.1500,20070.5100,,119543.9450,,22480.24800,9276.48500,
CYM,A,HIST_STD,FS,C,284408,2016-12-31,COUNTRY GARDEN HOLDINGS CO,237210,45763.6420,97476.6740,94.4500,26953.9630,,161643.9720,,21498.97100,11516.81500,
CYM,A,HIST_STD,FS,C,284408,2017-12-31,COUNTRY GARDEN HOLDINGS CO,237210,70086.5770,146483.5540,124.8370,55925.4960,,240540.6290,,21172.11700,26063.51800,
CYM,A,HIST_STD,FS,C,284408,2018-12-31,COUNTRY GARDEN HOLDINGS CO,237210,126891.0000,202378.0000,200.0000,97227.0000,,405165.0000,,21352.81300,34618.00000,
CYM,A,HIST_STD,FS,C,284408,2019-12-31,COUNTRY GARDEN HOLDINGS CO,237210,116809.0000,253982.0000,200.0000,121734.0000,,518081.0000,,21551.47500,39550.00000,
CYM,A,HIST_STD,FS,C,284408,2020-12-31,COUNTRY GARDEN HOLDINGS CO,237210,96449.0000,230691.0000,200.0000,107103.0000,,497581.0000,,21753.48200,35022.00000,
CYM,A,HIST_STD,FS,C,284408,2021-12-31,COUNTRY GARDEN HOLDINGS CO,237210,79204.0000,239410.0000,200.0000,87047.0000,,549436.0000,,22859.18600,26797.00000,
CYM,A,HIST_STD,FS,C,284408,2022-12-31,COUNTRY GARDEN HOLDINGS CO,237210,93798.0000,177920.0000,300.0000,22000.0000,,453057.0000,,27354.58300,-6052.00000,
CYM,A,HIST_STD,FS,C,284408,2023-12-31,COUNTRY GARDEN HOLDINGS CO,237210,192655.0000,58998.0000,43.1460,-162115.0000,,401198.0000,,27581.00000,-178400.00000,
CYM,A,HIST_STD,FS,C,284408,2024-12-31,COUNTRY GARDEN HOLDINGS CO,237210,226987.0000,29017.0000,22.7940,-9204.0000,,261377.0000,,27705.24900,-32835.00000,
CHN,A,HIST_STD,FS,C,287686,2014-12-31,CHINA PACIFIC INS (GROUP) CO,524113,27095.0000,19496.0000,,17575.0000,,216041.0000,,6286.70000,11049.00000,
CHN,A,HIST_STD,FS,C,287686,2015-12-31,CHINA PACIFIC INS (GROUP) CO,524113,28967.0000,19497.0000,,26820.0000,,246766.0000,,6286.00000,17728.00000,
CHN,A,HIST_STD,FS,C,287686,2016-12-31,CHINA PACIFIC INS (GROUP) CO,524113,39104.0000,11498.0000,97.0320,20319.0000,,265947.0000,,6286.70000,12057.00000,
CHN,A,HIST_STD,FS,C,287686,2017-12-31,CHINA PACIFIC INS (GROUP) CO,524113,66243.0000,3999.0000,101.8870,26468.0000,,318999.0000,,6286.70000,14662.00000,
CHN,A,HIST_STD,FS,C,287686,2018-12-31,CHINA PACIFIC INS (GROUP) CO,524113,75075.0000,13985.0000,107.7410,33585.0000,,353153.0000,,6286.70000,18019.00000,
CHN,A,HIST_STD,FS,C,287686,2019-12-31,CHINA PACIFIC INS (GROUP) CO,524113,79707.0000,12315.0000,111.2470,34640.0000,,383209.0000,,6286.70000,27741.00000,
CHN,A,HIST_STD,FS,C,287686,2020-12-31,CHINA PACIFIC INS (GROUP) CO,524113,92259.0000,11987.0000,110.9400,35952.0000,,419338.0000,,6845.04100,24584.00000,
CHN,A,HIST_STD,FS,C,287686,2021-12-31,CHINA PACIFIC INS (GROUP) CO,524113,74685.0000,11856.0000,107.0000,38051.0000,,436691.0000,,6845.04100,26834.00000,
CHN,A,HIST_STD,FS,C,287686,2022-12-31,CHINA PACIFIC INS (GROUP) CO,524113,125242.0000,7140.0000,104.5020,32766.0000,,448516.0000,,6845.04100,24609.00000,
CHN,A,HIST_STD,FS,C,287686,2023-12-31,CHINA PACIFIC INS (GROUP) CO,524113,117016.0000,12183.0000,98.7320,34695.0000,,276109.0000,,6845.04100,27257.00000,
CHN,A,HIST_STD,INDL,C,287744,2014-12-31,ZHEJIANG HAILIANG CO LTD,331410,3333.4350,0.0000,,409.1100,0.0000,10020.3690,10020.3690,1548.03700,451.86500,215.63800
CHN,A,HIST_STD,INDL,C,287744,2015-12-31,ZHEJIANG HAILIANG CO LTD,331410,2173.8590,1131.4560,4.3950,490.1690,0.0000,9226.5090,9226.5090,1671.40100,456.69000,
CHN,A,HIST_STD,INDL,C,287744,2016-12-31,ZHEJIANG HAILIANG CO LTD,331410,3288.0460,344.3720,4.6580,712.3190,0.0000,16343.6730,16343.6730,1672.03700,551.24900,
CHN,A,HIST_STD,INDL,C,287744,2017-12-31,ZHEJIANG HAILIANG CO LTD,331410,4913.9080,1445.4870,6.3300,772.1890,0.0000,24884.0150,24884.0150,1676.07900,705.33200,
CHN,A,HIST_STD,INDL,C,287744,2018-12-31,ZHEJIANG HAILIANG CO LTD,331410,5077.4860,525.7690,,1337.6330,0.0000,33227.8240,33227.8240,1952.45800,908.79300,
CHN,A,HIST_STD,INDL,C,287744,2019-12-31,ZHEJIANG HAILIANG CO LTD,331410,5072.0500,2871.3180,8.3830,1272.5720,0.0000,41152.7040,41152.7040,1915.44600,1063.40300,
CHN,A,HIST_STD,INDL,C,287744,2020-12-31,ZHEJIANG HAILIANG CO LTD,331410,3760.2080,4539.9360,,552.9050,0.0000,32373.1090,32373.1090,1915.45100,677.77400,
CHN,A,HIST_STD,INDL,C,287744,2021-12-31,ZHEJIANG HAILIANG CO LTD,331410,7016.3220,4602.4060,8.5840,1439.9220,0.0000,47982.7790,47982.7790,1966.73600,1107.21300,
CHN,A,HIST_STD,INDL,C,287744,2022-12-31,ZHEJIANG HAILIANG CO LTD,331410,7536.9220,6206.6230,9.2780,1600.5900,0.0000,49317.9250,49317.9250,1983.19600,1208.26100,
CHN,A,HIST_STD,INDL,C,287744,2023-12-31,ZHEJIANG HAILIANG CO LTD,331410,10136.1050,8248.0180,9.9210,1651.4220,0.0000,49070.9660,49070.9660,1998.31900,1118.12400,
CHN,A,HIST_STD,INDL,C,287744,2024-12-31,ZHEJIANG HAILIANG CO LTD,331410,17371.4920,4888.7420,10.4870,1252.9080,0.0000,62220.3060,62220.3060,1966.17300,703.30100,
GBR,A,HIST_STD,FS,C,288153,2014-12-31,PHOENIX GROUP HLDGS,524113,153.0000,1609.0000,0.7480,417.0000,,5112.0000,,223.84000,218.00000,
GBR,A,HIST_STD,FS,C,288153,2015-12-31,PHOENIX GROUP HLDGS,524113,32.0000,1966.0000,0.7410,212.0000,,528.0000,,224.83200,201.00000,
GBR,A,HIST_STD,FS,C,288153,2016-12-31,PHOENIX GROUP HLDGS,524113,31.0000,2005.0000,1.3010,35.0000,,7326.0000,,391.75700,-101.00000,
GBR,A,HIST_STD,FS,C,288153,2017-12-31,PHOENIX GROUP HLDGS,524113,51.0000,1727.0000,1.2490,137.0000,,6086.0000,,392.91200,-27.00000,
GBR,A,HIST_STD,FS,C,288153,2018-12-31,PHOENIX GROUP HLDGS,524113,12.0000,2174.0000,4.0880,321.0000,,-6834.0000,,720.20800,367.00000,
GBR,A,HIST_STD,FS,C,288153,2019-12-31,PHOENIX GROUP HLDGS,524113,23.0000,2180.0000,4.4170,727.0000,,29113.0000,,720.41900,62.00000,
GBR,A,HIST_STD,FS,C,288153,2020-12-31,PHOENIX GROUP HLDGS,524113,333.0000,4318.0000,7.6530,1153.0000,,21805.0000,,998.27900,775.00000,
GBR,A,HIST_STD,FS,C,288153,2021-12-31,PHOENIX GROUP HLDGS,524113,477.0000,3847.0000,8.0450,-1423.0000,,23242.0000,,997.65000,-860.00000,
GBR,A,HIST_STD,FS,C,288153,2022-12-31,PHOENIX GROUP HLDGS,524113,73.0000,3999.0000,6.8000,-1247.0000,,-29485.0000,,998.26000,-1851.00000,
GBR,A,HIST_STD,FS,C,288153,2023-12-31,PHOENIX GROUP HLDGS,524113,99.0000,3867.0000,7.7570,606.0000,,20336.0000,,998.91100,-138.00000,
GBR,A,HIST_STD,FS,C,288153,2024-12-31,PHOENIX GROUP HLDGS,524113,300.0000,3386.0000,6.9800,-717.0000,,21409.0000,,998.25800,-1119.00000,
CHN,A,HIST_STD,INDL,C,288414,2014-12-31,CHINA RAILWAY CONSTRUCTION,237,76369.4600,81555.3180,249.6240,18581.3550,0.0000,590332.0950,590332.0950,10261.24600,11343.26500,
CHN,A,HIST_STD,INDL,C,288414,2015-12-31,CHINA RAILWAY CONSTRUCTION,237,83627.7950,79963.9300,254.3660,21002.6870,0.0000,598663.9430,598663.9430,11503.24600,12645.47800,
CHN,A,HIST_STD,INDL,C,288414,2016-12-31,CHINA RAILWAY CONSTRUCTION,237,41417.9500,114821.0430,259.4600,20967.7180,0.0000,626556.6260,626556.6260,11503.24600,13999.61000,
CHN,A,HIST_STD,INDL,C,288414,2017-12-31,CHINA RAILWAY CONSTRUCTION,237,57890.4320,95335.2330,261.3330,23145.6600,0.0000,677985.9100,677985.9100,11503.24600,15767.08500,
CHN,A,HIST_STD,INDL,C,288414,2018-12-31,CHINA RAILWAY CONSTRUCTION,237,85956.6930,107862.6630,295.8620,29190.4670,0.0000,726325.6580,726325.6580,11503.24600,17068.29800,
CHN,A,HIST_STD,INDL,C,288414,2019-12-31,CHINA RAILWAY CONSTRUCTION,237,75150.0780,117240.9120,293.8840,31718.0150,0.0000,824182.6470,824182.6470,11503.24600,18957.85500,
CHN,A,HIST_STD,INDL,C,288414,2020-12-31,CHINA RAILWAY CONSTRUCTION,237,77652.6910,139807.4040,286.2420,33799.2270,0.0000,902956.0520,902956.0520,11503.24600,20368.64500,
CHN,A,HIST_STD,INDL,C,288414,2021-12-31,CHINA RAILWAY CONSTRUCTION,237,88469.2380,147468.8270,267.7600,37989.9500,0.0000,1010604.5430,1010604.5430,11503.24600,21735.99900,
CHN,A,HIST_STD,INDL,C,288414,2022-12-31,CHINA RAILWAY CONSTRUCTION,237,95035.7390,163963.4160,269.5770,45542.6480,0.0000,1087343.3730,1087343.3730,11503.24600,23896.77500,
CHN,A,HIST_STD,INDL,C,288414,2023-12-31,CHINA RAILWAY CONSTRUCTION,237,128325.4280,200733.4340,267.5870,46998.1580,0.0000,1129072.3280,1129072.3280,11503.24600,23548.97200,
CHN,A,HIST_STD,INDL,C,288414,2024-12-31,CHINA RAILWAY CONSTRUCTION,237,220333.7580,271980.1380,264.0450,42591.2590,0.0000,1058014.5790,1058014.5790,11503.24600,19778.49500,
CHN,A,HIST_STD,INDL,C,292783,2014-12-31,SINOPHARM GROUP CO,424210,25232.8540,4222.5970,50.0990,7851.1990,0.0000,200131.2610,200131.2610,1192.81100,2874.82300,
CHN,A,HIST_STD,INDL,C,292783,2015-12-31,SINOPHARM GROUP CO,424210,28203.9940,608.1950,54.7350,9151.2030,0.0000,227069.4330,227069.4330,1192.81100,3760.64900,
CHN,A,HIST_STD,INDL,C,292783,2016-12-31,SINOPHARM GROUP CO,424210,22362.5780,11135.2990,55.2410,10198.7380,0.0000,258387.6890,258387.6890,,4635.20100,
CHN,A,HIST_STD,INDL,C,292783,2017-12-31,SINOPHARM GROUP CO,424210,30162.9080,5525.1020,61.6940,11889.7000,0.0000,277717.0180,277717.0180,,5279.92100,
CHN,A,HIST_STD,INDL,C,292783,2018-12-31,SINOPHARM GROUP CO,424210,50085.2180,5019.1010,69.7220,15406.4310,0.0000,344525.8210,344525.8210,,5833.54700,
CHN,A,HIST_STD,INDL,C,292783,2019-12-31,SINOPHARM GROUP CO,424210,43668.9190,11470.3350,93.7640,18175.7130,0.0000,425272.7260,425272.7260,1190.80800,6251.35500,
CHN,A,HIST_STD,INDL,C,292783,2020-12-31,SINOPHARM GROUP CO,424210,56365.0930,12161.7370,108.3160,19102.0910,0.0000,456414.6110,456414.6110,1341.81100,7187.20400,
CHN,A,HIST_STD,INDL,C,292783,2021-12-31,SINOPHARM GROUP CO,424210,56699.6960,11668.5500,113.2340,20983.7640,0.0000,521051.2350,521051.2350,1341.81100,7758.64600,
CHN,A,HIST_STD,INDL,C,292783,2022-12-31,SINOPHARM GROUP CO,424210,54633.1930,14956.9930,114.7660,22764.1730,0.0000,552147.5500,552147.5500,1341.81100,8525.65500,
CHN,A,HIST_STD,INDL,C,292783,2023-12-31,SINOPHARM GROUP CO,424210,56526.9740,17254.8780,115.9590,22318.4870,0.0000,596569.5650,596569.5650,1341.81100,9053.76000,
CHN,A,HIST_STD,INDL,C,292783,2024-12-31,SINOPHARM GROUP CO,424210,64489.6230,11896.5110,108.2170,17819.0630,0.0000,584507.9300,584507.9300,1341.81100,7049.68300,
CYM,I,HIST_STD,FS,C,293139,2014-12-31,CHINA EVERGRANDE GROUP,531,79663.3000,82021.3840,77.0570,44003.0550,,138414.5300,,14589.06100,12604.05300,
CYM,I,HIST_STD,FS,C,293139,2015-12-31,CHINA EVERGRANDE GROUP,531,158744.0000,139922.0000,83.3720,51598.2000,,169780.0000,,13798.43000,10460.00000,
CYM,I,HIST_STD,FS,C,293139,2016-12-31,CHINA EVERGRANDE GROUP,531,203356.0000,336807.0000,89.2500,61542.5000,,246086.0000,,13694.88800,5091.00000,
CYM,I,HIST_STD,FS,C,293139,2017-12-31,CHINA EVERGRANDE GROUP,531,356381.0000,379577.0000,125.5260,130086.1900,,362925.0000,,13168.26000,24372.00000,
CYM,I,HIST_STD,FS,C,293139,2018-12-31,CHINA EVERGRANDE GROUP,531,321473.0000,356400.0000,,182391.0000,,520990.0000,,13118.06400,37390.00000,
CYM,I,HIST_STD,FS,C,293139,2019-12-31,CHINA EVERGRANDE GROUP,531,389496.0000,431022.0000,133.1230,141440.0000,,535501.0000,,13226.18800,17280.00000,
CYM,I,HIST_STD,FS,C,293139,2020-12-31,CHINA EVERGRANDE GROUP,531,397384.0000,387692.0000,123.2760,153030.0000,,584177.0000,,13239.28500,8076.00000,
CYM,I,HIST_STD,FS,C,293139,2021-12-31,CHINA EVERGRANDE GROUP,531,602653.0000,4724.0000,121.3680,-654717.0000,,188991.0000,,13183.37200,-476035.00000,
CYM,I,HIST_STD,FS,C,293139,2022-12-31,CHINA EVERGRANDE GROUP,531,666075.0000,33362.0000,121.3680,-36955.0000,,227834.0000,,13204.30100,-105914.00000,
CYM,A,HIST_STD,FS,C,293282,2014-12-31,LONGFOR GROUP HOLDINGS LTD,237210,7972.7310,39768.5690,14.6970,16570.4890,,56603.5110,,5808.93200,8353.63200,
CYM,A,HIST_STD,FS,C,293282,2015-12-31,LONGFOR GROUP HOLDINGS LTD,237210,7026.8910,46087.6640,15.6330,16308.9720,,53942.9950,,5834.02400,8988.03700,
CYM,A,HIST_STD,FS,C,293282,2016-12-31,LONGFOR GROUP HOLDINGS LTD,237210,11797.0810,52538.7210,17.1720,19083.5540,,61700.0930,,5841.23100,9152.95300,
CYM,A,HIST_STD,FS,C,293282,2017-12-31,LONGFOR GROUP HOLDINGS LTD,237210,36852.8860,71815.5960,19.9030,30070.2910,,82586.6800,,5907.60500,12598.59700,
CYM,A,HIST_STD,FS,C,293282,2018-12-31,LONGFOR GROUP HOLDINGS LTD,237210,18916.3140,108076.7470,27.0100,42491.9640,,128175.1790,,5938.47200,16236.87000,
CYM,A,HIST_STD,FS,C,293282,2019-12-31,LONGFOR GROUP HOLDINGS LTD,237210,30772.7440,142318.1490,26.3160,53130.3370,,164483.9570,,5983.11100,18336.57700,
CYM,A,HIST_STD,FS,C,293282,2020-12-31,LONGFOR GROUP HOLDINGS LTD,237210,34285.3470,161468.2550,35.4260,54987.5430,,196834.2220,,6058.51400,20002.02500,
CYM,A,HIST_STD,FS,C,293282,2021-12-31,LONGFOR GROUP HOLDINGS LTD,237210,34493.2530,192249.7190,44.0650,55774.4240,,238159.9940,,6074.31000,23853.68600,
CYM,A,HIST_STD,FS,C,293282,2022-12-31,LONGFOR GROUP HOLDINGS LTD,237210,40671.2120,200753.5900,31.5650,55645.4480,,269045.9710,,6281.54200,24362.04600,
CYM,A,HIST_STD,FS,C,293282,2023-12-31,LONGFOR GROUP HOLDINGS LTD,237210,28507.8920,178969.8830,29.1160,33469.1830,,195321.0050,,6591.75500,12850.01100,
CYM,A,HIST_STD,FS,C,293282,2024-12-31,LONGFOR GROUP HOLDINGS LTD,237210,31785.2760,158477.8210,29.7380,26128.1920,,142428.3250,,6888.16300,10401.17100,
JPN,A,HIST_STD,FS,C,294309,2015-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,20575.0000,860360.0000,60.6470,311576.0000,,7188645.0000,,1191.42000,142476.00000,
JPN,A,HIST_STD,FS,C,294309,2016-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,3277.0000,846454.0000,61.4460,350201.0000,,7088159.0000,,1185.65400,178515.00000,
JPN,A,HIST_STD,FS,C,294309,2017-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,2029.0000,2047846.0000,62.6060,393713.0000,,6286108.0000,,1175.15000,231286.00000,
JPN,A,HIST_STD,FS,C,294309,2018-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,1571.0000,2006026.0000,62.9430,420859.0000,,6870843.0000,,1164.79300,363928.00000,
JPN,A,HIST_STD,FS,C,294309,2019-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,82414.0000,1965602.0000,62.9380,388749.0000,,6902935.0000,,1145.55800,225035.00000,
JPN,A,HIST_STD,FS,C,294309,2020-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,873421.0000,2049804.0000,63.7190,180216.0000,,6866005.0000,,1129.06400,32433.00000,
JPN,A,HIST_STD,FS,C,294309,2021-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,2635476.0000,1711958.0000,64.8230,508836.0000,,7188607.0000,,1110.21500,363777.00000,
JPN,A,HIST_STD,FS,C,294309,2022-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,53536.0000,1561834.0000,62.2600,530101.0000,,7456305.0000,,1024.46200,409353.00000,
JPN,A,HIST_STD,FS,C,294309,2023-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,51136.0000,1556296.0000,60.9970,348899.0000,,8194300.0000,,983.18900,192301.00000,
JPN,A,HIST_STD,FS,C,294309,2024-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,70624.0000,1767070.0000,59.4950,491180.0000,,10047672.0000,,945.17200,320765.00000,
JPN,A,HIST_STD,FS,C,294309,2025-03-31,DAI-ICHI LIFE HOLDINGS INC,524113,1741003.0000,1153124.0000,,668383.0000,,9300892.0000,,3681.03700,429613.00000,
KOR,A,HIST_STD,FS,C,294611,2014-12-31,SAMSUNG LIFE INSURANCE CO,524113,,1840597.0000,,1701224.0000,,26127333.0000,,189.07500,1337488.00000,
KOR,A,HIST_STD,FS,C,294611,2015-12-31,SAMSUNG LIFE INSURANCE CO,524113,127000.0000,805679.0000,,1329635.0000,,25772801.0000,,184.88500,1211233.00000,
KOR,A,HIST_STD,FS,C,294611,2016-12-31,SAMSUNG LIFE INSURANCE CO,524113,,14187633.0000,5.3110,2702977.0000,,30346267.0000,,,2054267.00000,
KOR,A,HIST_STD,FS,C,294611,2017-12-31,SAMSUNG LIFE INSURANCE CO,524113,,15595359.0000,5.2640,2094206.0000,,30816675.0000,,200.00000,1166121.00000,
KOR,A,HIST_STD,FS,C,294611,2018-12-31,SAMSUNG LIFE INSURANCE CO,524113,,19409849.0000,5.1220,2835716.0000,,30538751.0000,,179.57500,1664382.00000,
KOR,A,HIST_STD,FS,C,294611,2019-12-31,SAMSUNG LIFE INSURANCE CO,524113,,17195839.0000,,2070914.0000,,30260252.0000,,179.57500,977391.00000,
KOR,A,HIST_STD,FS,C,294611,2020-12-31,SAMSUNG LIFE INSURANCE CO,524113,,18143277.0000,,2272729.0000,,32551444.0000,,,1265766.00000,
KOR,A,HIST_STD,FS,C,294611,2021-12-31,SAMSUNG LIFE INSURANCE CO,524113,4636246.0000,13681992.0000,,2463822.0000,,31338393.0000,,,1469436.00000,
KOR,A,HIST_STD,FS,C,294611,2022-12-31,SAMSUNG LIFE INSURANCE CO,524113,,23686774.0000,,2095321.0000,,34820382.0000,,,1583348.00000,
KOR,A,HIST_STD,FS,C,294611,2023-12-31,SAMSUNG LIFE INSURANCE CO,524113,,23922845.0000,,4099311.0000,,28567644.0000,,179.57500,1895312.00000,
KOR,A,HIST_STD,FS,C,294611,2024-12-31,SAMSUNG LIFE INSURANCE CO,524113,,23877181.0000,,4586504.0000,,27387891.0000,,179.57500,2106839.00000,
TWN,A,HIST_STD,INDL,C,294932,2014-12-31,PEGATRON CORP,3344,36732.4820,13949.2220,,28320.5850,0.0000,1019738.8330,1019738.8330,2367.35800,14658.13800,
TWN,A,HIST_STD,INDL,C,294932,2015-12-31,PEGATRON CORP,3344,48071.2230,12306.7490,7.3860,39674.5440,0.0000,1213712.9760,1213712.9760,2591.25500,23811.62500,
TWN,A,HIST_STD,INDL,C,294932,2016-12-31,PEGATRON CORP,3344,31684.7250,4522.8900,,32413.9690,0.0000,1157710.1130,1157710.1130,2575.00400,19339.81500,
TWN,A,HIST_STD,INDL,C,294932,2017-12-31,PEGATRON CORP,3344,47165.9320,13947.2760,7.0930,18998.6960,0.0000,1193808.5150,1193808.5150,2626.68000,14682.98800,
TWN,A,HIST_STD,INDL,C,294932,2018-12-31,PEGATRON CORP,3344,89315.7680,24498.4430,7.1390,11930.6230,0.0000,1340002.0310,1340002.0310,2612.06400,11114.86600,
TWN,A,HIST_STD,INDL,C,294932,2019-12-31,PEGATRON CORP,3344,71661.3210,28309.9950,7.6210,16906.2660,0.0000,1366287.3260,1366287.3260,2610.93400,19317.74100,
TWN,A,HIST_STD,INDL,C,294932,2020-12-31,PEGATRON CORP,3344,113744.5740,36582.6460,,19062.7360,0.0000,1399332.9060,1399332.9060,2662.87400,20207.59800,
TWN,A,HIST_STD,INDL,C,294932,2021-12-31,PEGATRON CORP,3344,98117.9270,49083.3430,,16854.4600,0.0000,1263720.1820,1263720.1820,2669.13200,20545.64300,
TWN,A,HIST_STD,INDL,C,294932,2022-12-31,PEGATRON CORP,3344,88228.9960,46124.9460,,25384.7720,0.0000,1317599.1540,1317599.1540,2667.63400,15339.29600,
TWN,A,HIST_STD,INDL,C,294932,2023-12-31,PEGATRON CORP,3344,57446.1590,40859.0070,,14752.6580,0.0000,1256783.3940,1256783.3940,2664.34600,15712.95800,
TWN,A,HIST_STD,INDL,C,294932,2024-12-31,PEGATRON CORP,3344,35698.5460,31338.0360,,12500.5860,0.0000,1125348.5170,1125348.5170,2663.18800,16876.87800,
CYM,A,HIST_STD,FS,C,295628,2014-12-31,SUNAC CHINA HLDGS LTD,237210,13839.6820,20544.1130,5.8480,8018.7430,,29601.6810,,3382.19600,3222.07000,
CYM,A,HIST_STD,FS,C,295628,2015-12-31,SUNAC CHINA HLDGS LTD,237210,14584.3930,27214.2400,8.2710,5070.6290,,27454.7940,,3399.44900,3297.82800,
CYM,A,HIST_STD,FS,C,295628,2016-12-31,SUNAC CHINA HLDGS LTD,237210,32644.3370,80199.6820,13.2940,6605.2230,,40012.3010,,3857.73800,2478.35300,
CYM,A,HIST_STD,FS,C,295628,2017-12-31,SUNAC CHINA HLDGS LTD,237210,78672.6600,140597.1860,19.2710,1625.3370,,56283.2810,,4396.45400,11003.86300,
CYM,A,HIST_STD,FS,C,295628,2018-12-31,SUNAC CHINA HLDGS LTD,237210,92045.5430,137363.5200,38.0400,37991.6180,,135745.1970,,4406.13400,16566.53500,
CYM,A,HIST_STD,FS,C,295628,2019-12-31,SUNAC CHINA HLDGS LTD,237210,135909.3560,186978.9500,50.8340,63993.6750,,209128.5410,,4451.92900,26027.50500,
CYM,A,HIST_STD,FS,C,295628,2020-12-31,SUNAC CHINA HLDGS LTD,237210,91819.4760,212279.2640,64.4360,86051.2120,,280976.5760,,4663.18600,35643.77800,
CYM,A,HIST_STD,FS,C,295628,2021-12-31,SUNAC CHINA HLDGS LTD,237210,235345.0840,87093.2090,72.1470,-18310.3500,,217540.3100,,4996.88400,-38264.65900,
